,product_cd,category_major_cd,category_medium_cd,category_small_cd,unit_price,unit_cost,category_major_name,category_medium_name,category_small_name
368,P050302002,05,503,50302,95.0,71.0,和日配,生麺,生そば
369,P050302003,05,503,50302,158.0,119.0,和日配,生麺,生そば
370,P050302004,05,503,50302,250.0,188.0,和日配,生麺,生そば
371,P050302005,05,503,50302,298.0,224.0,和日配,生麺,生そば
372,P050302006,05,503,50302,298.0,224.0,和日配,生麺,生そば
373,P050303001,05,503,50303,75.0,56.0,和日配,生麺,生ラーメン
374,P050303002,05,503,50303,105.0,79.0,和日配,生麺,生ラーメン
375,P050303003,05,503,50303,128.0,96.0,和日配,生麺,生ラーメン
376,P050303004,05,503,50303,128.0,96.0,和日配,生麺,生ラーメン
377,P050303005,05,503,50303,130.0,98.0,和日配,生麺,生ラーメン
378,P050303006,05,503,50303,138.0,104.0,和日配,生麺,生ラーメン
379,P050303007,05,503,50303,138.0,104.0,和日配,生麺,生ラーメン
380,P050303008,05,503,50303,138.0,104.0,和日配,生麺,生ラーメン
381,P050303009,05,503,50303,138.0,104.0,和日配,生麺,生ラーメン
382,P050303010,05,503,50303,158.0,119.0,和日配,生麺,生ラーメン
383,P050303011,05,503,50303,198.0,149.0,和日配,生麺,生ラーメン
384,P050303012,05,503,50303,208.0,156.0,和日配,生麺,生ラーメン
385,P050303013,05,503,50303,208.0,156.0,和日配,生麺,生ラーメン
386,P050303014,05,503,50303,218.0,164.0,和日配,生麺,生ラーメン
387,P050303015,05,503,50303,218.0,164.0,和日配,生麺,生ラーメン
388,P050303016,05,503,50303,228.0,171.0,和日配,生麺,生ラーメン
389,P050303017,05,503,50303,235.0,176.0,和日配,生麺,生ラーメン
390,P050303018,05,503,50303,238.0,179.0,和日配,生麺,生ラーメン
391,P050303019,05,503,50303,248.0,186.0,和日配,生麺,生ラーメン
392,P050303020,05,503,50303,248.0,186.0,和日配,生麺,生ラーメン
393,P050303021,05,503,50303,248.0,186.0,和日配,生麺,生ラーメン
394,P050303022,05,503,50303,248.0,186.0,和日配,生麺,生ラーメン
395,P050303023,05,503,50303,248.0,186.0,和日配,生麺,生ラーメン
396,P050303024,05,503,50303,278.0,209.0,和日配,生麺,生ラーメン
397,P050303025,05,503,50303,278.0,209.0,和日配,生麺,生ラーメン
398,P050303026,05,503,50303,288.0,216.0,和日配,生麺,生ラーメン
399,P050303027,05,503,50303,288.0,216.0,和日配,生麺,生ラーメン
400,P050303028,05,503,50303,388.0,291.0,和日配,生麺,生ラーメン
401,P050303029,05,503,50303,288.0,216.0,和日配,生麺,生ラーメン
402,P050304001,05,503,50304,118.0,89.0,和日配,生麺,生パスタ
403,P050304002,05,503,50304,138.0,104.0,和日配,生麺,生パスタ
404,P050304003,05,503,50304,155.0,116.0,和日配,生麺,生パスタ
405,P050304004,05,503,50304,168.0,126.0,和日配,生麺,生パスタ
406,P050304005,05,503,50304,195.0,146.0,和日配,生麺,生パスタ
407,P050304006,05,503,50304,238.0,179.0,和日配,生麺,生パスタ
408,P050304007,05,503,50304,238.0,179.0,和日配,生麺,生パスタ
409,P050305001,05,503,50305,58.0,44.0,和日配,生麺,その他
410,P050305002,05,503,50305,65.0,49.0,和日配,生麺,その他
411,P050305003,05,503,50305,75.0,56.0,和日配,生麺,その他
412,P050305004,05,503,50305,75.0,56.0,和日配,生麺,その他
413,P050305005,05,503,50305,85.0,64.0,和日配,生麺,その他
414,P050305006,05,503,50305,100.0,75.0,和日配,生麺,その他
415,P050305007,05,503,50305,108.0,81.0,和日配,生麺,その他
416,P050305008,05,503,50305,118.0,89.0,和日配,生麺,その他
417,P050305009,05,503,50305,118.0,89.0,和日配,生麺,その他
418,P050305010,05,503,50305,138.0,104.0,和日配,生麺,その他
419,P050401001,05,504,50401,60.0,45.0,和日配,練物,赤板
420,P050401002,05,504,50401,198.0,149.0,和日配,練物,赤板
421,P050401003,05,504,50401,248.0,186.0,和日配,練物,赤板
422,P050401004,05,504,50401,288.0,216.0,和日配,練物,赤板
423,P050401005,05,504,50401,288.0,216.0,和日配,練物,赤板
424,P050401006,05,504,50401,498.0,374.0,和日配,練物,赤板
425,P050402001,05,504,50402,288.0,216.0,和日配,練物,野焼
426,P050402002,05,504,50402,358.0,269.0,和日配,練物,野焼
427,P050402003,05,504,50402,480.0,360.0,和日配,練物,野焼
428,P050402004,05,504,50402,680.0,510.0,和日配,練物,野焼
429,P050403001,05,504,50403,128.0,96.0,和日配,練物,竹輪
430,P050403002,05,504,50403,128.0,96.0,和日配,練物,竹輪
431,P050403003,05,504,50403,128.0,96.0,和日配,練物,竹輪
432,P050403004,05,504,50403,128.0,96.0,和日配,練物,竹輪
433,P050403005,05,504,50403,180.0,135.0,和日配,練物,竹輪
434,P050403006,05,504,50403,188.0,141.0,和日配,練物,竹輪
435,P050403007,05,504,50403,188.0,141.0,和日配,練物,竹輪
436,P050403008,05,504,50403,188.0,141.0,和日配,練物,竹輪
437,P050403009,05,504,50403,188.0,141.0,和日配,練物,竹輪
438,P050403010,05,504,50403,198.0,149.0,和日配,練物,竹輪
439,P050403011,05,504,50403,198.0,149.0,和日配,練物,竹輪
440,P050403012,05,504,50403,235.0,176.0,和日配,練物,竹輪
441,P050403013,05,504,50403,238.0,179.0,和日配,練物,竹輪
442,P050403014,05,504,50403,248.0,186.0,和日配,練物,竹輪
443,P050403015,05,504,50403,248.0,186.0,和日配,練物,竹輪
444,P050404001,05,504,50404,98.0,74.0,和日配,練物,揚げ物
445,P050404002,05,504,50404,100.0,75.0,和日配,練物,揚げ物
446,P050404003,05,504,50404,100.0,75.0,和日配,練物,揚げ物
447,P050404004,05,504,50404,100.0,75.0,和日配,練物,揚げ物
448,P050404005,05,504,50404,108.0,81.0,和日配,練物,揚げ物
449,P050404006,05,504,50404,128.0,96.0,和日配,練物,揚げ物
450,P050404007,05,504,50404,128.0,96.0,和日配,練物,揚げ物
451,P050404008,05,504,50404,128.0,96.0,和日配,練物,揚げ物
452,P050404009,05,504,50404,138.0,104.0,和日配,練物,揚げ物
453,P050404010,05,504,50404,138.0,104.0,和日配,練物,揚げ物
454,P050404011,05,504,50404,148.0,111.0,和日配,練物,揚げ物
455,P050404012,05,504,50404,148.0,111.0,和日配,練物,揚げ物
456,P050404013,05,504,50404,148.0,111.0,和日配,練物,揚げ物
457,P050404014,05,504,50404,148.0,111.0,和日配,練物,揚げ物
458,P050404015,05,504,50404,168.0,126.0,和日配,練物,揚げ物
459,P050404016,05,504,50404,168.0,126.0,和日配,練物,揚げ物
460,P050404017,05,504,50404,168.0,126.0,和日配,練物,揚げ物
461,P050404018,05,504,50404,168.0,126.0,和日配,練物,揚げ物
462,P050404019,05,504,50404,178.0,134.0,和日配,練物,揚げ物
463,P050404020,05,504,50404,178.0,134.0,和日配,練物,揚げ物
464,P050404021,05,504,50404,178.0,134.0,和日配,練物,揚げ物
465,P050404022,05,504,50404,178.0,134.0,和日配,練物,揚げ物
466,P050404023,05,504,50404,178.0,134.0,和日配,練物,揚げ物
467,P050404024,05,504,50404,188.0,141.0,和日配,練物,揚げ物
468,P050404025,05,504,50404,188.0,141.0,和日配,練物,揚げ物
469,P050404026,05,504,50404,188.0,141.0,和日配,練物,揚げ物
470,P050404027,05,504,50404,188.0,141.0,和日配,練物,揚げ物
471,P050404028,05,504,50404,188.0,141.0,和日配,練物,揚げ物
472,P050404029,05,504,50404,188.0,141.0,和日配,練物,揚げ物
473,P050404030,05,504,50404,188.0,141.0,和日配,練物,揚げ物
474,P050404031,05,504,50404,198.0,149.0,和日配,練物,揚げ物
475,P050404032,05,504,50404,198.0,149.0,和日配,練物,揚げ物
476,P050404033,05,504,50404,198.0,149.0,和日配,練物,揚げ物
477,P050404034,05,504,50404,198.0,149.0,和日配,練物,揚げ物
478,P050404035,05,504,50404,198.0,149.0,和日配,練物,揚げ物
479,P050404036,05,504,50404,218.0,164.0,和日配,練物,揚げ物
480,P050404037,05,504,50404,228.0,171.0,和日配,練物,揚げ物
481,P050404038,05,504,50404,248.0,186.0,和日配,練物,揚げ物
482,P050404039,05,504,50404,248.0,186.0,和日配,練物,揚げ物
483,P050404040,05,504,50404,248.0,186.0,和日配,練物,揚げ物
484,P050404041,05,504,50404,268.0,201.0,和日配,練物,揚げ物
485,P050404042,05,504,50404,288.0,216.0,和日配,練物,揚げ物
486,P050404043,05,504,50404,288.0,216.0,和日配,練物,揚げ物
487,P050404044,05,504,50404,368.0,276.0,和日配,練物,揚げ物
488,P050405001,05,504,50405,148.0,111.0,和日配,練物,はんぺん
489,P050405002,05,504,50405,158.0,119.0,和日配,練物,はんぺん
490,P050405003,05,504,50405,168.0,126.0,和日配,練物,はんぺん
491,P050405004,05,504,50405,168.0,126.0,和日配,練物,はんぺん
492,P050405005,05,504,50405,188.0,141.0,和日配,練物,はんぺん
493,P050405006,05,504,50405,208.0,156.0,和日配,練物,はんぺん
494,P050405007,05,504,50405,278.0,209.0,和日配,練物,はんぺん
495,P050405008,05,504,50405,335.0,251.0,和日配,練物,はんぺん
496,P050405009,05,504,50405,,,和日配,練物,はんぺん
497,P050406001,05,504,50406,98.0,74.0,和日配,練物,その他蒲鉾
498,P050406002,05,504,50406,128.0,96.0,和日配,練物,その他蒲鉾
499,P050406003,05,504,50406,128.0,96.0,和日配,練物,その他蒲鉾
500,P050406004,05,504,50406,128.0,96.0,和日配,練物,その他蒲鉾
501,P050406005,05,504,50406,128.0,96.0,和日配,練物,その他蒲鉾
502,P050406006,05,504,50406,128.0,96.0,和日配,練物,その他蒲鉾
503,P050406007,05,504,50406,128.0,96.0,和日配,練物,その他蒲鉾
504,P050406008,05,504,50406,128.0,96.0,和日配,練物,その他蒲鉾
505,P050406009,05,504,50406,128.0,96.0,和日配,練物,その他蒲鉾
506,P050406010,05,504,50406,128.0,96.0,和日配,練物,その他蒲鉾
507,P050406011,05,504,50406,128.0,96.0,和日配,練物,その他蒲鉾
508,P050406012,05,504,50406,148.0,111.0,和日配,練物,その他蒲鉾
509,P050406013,05,504,50406,148.0,111.0,和日配,練物,その他蒲鉾
510,P050406014,05,504,50406,148.0,111.0,和日配,練物,その他蒲鉾
511,P050406015,05,504,50406,148.0,111.0,和日配,練物,その他蒲鉾
512,P050406016,05,504,50406,148.0,111.0,和日配,練物,その他蒲鉾
513,P050406017,05,504,50406,148.0,111.0,和日配,練物,その他蒲鉾
514,P050406018,05,504,50406,148.0,111.0,和日配,練物,その他蒲鉾
515,P050406019,05,504,50406,148.0,111.0,和日配,練物,その他蒲鉾
516,P050406020,05,504,50406,148.0,111.0,和日配,練物,その他蒲鉾
517,P050406021,05,504,50406,158.0,119.0,和日配,練物,その他蒲鉾
518,P050406022,05,504,50406,168.0,126.0,和日配,練物,その他蒲鉾
519,P050406023,05,504,50406,178.0,134.0,和日配,練物,その他蒲鉾
520,P050406024,05,504,50406,178.0,134.0,和日配,練物,その他蒲鉾
521,P050406025,05,504,50406,188.0,141.0,和日配,練物,その他蒲鉾
522,P050406026,05,504,50406,188.0,141.0,和日配,練物,その他蒲鉾
523,P050406027,05,504,50406,188.0,141.0,和日配,練物,その他蒲鉾
524,P050406028,05,504,50406,188.0,141.0,和日配,練物,その他蒲鉾
525,P050406029,05,504,50406,198.0,149.0,和日配,練物,その他蒲鉾
526,P050406030,05,504,50406,198.0,149.0,和日配,練物,その他蒲鉾
527,P050406031,05,504,50406,198.0,149.0,和日配,練物,その他蒲鉾
528,P050406032,05,504,50406,198.0,149.0,和日配,練物,その他蒲鉾
529,P050406033,05,504,50406,208.0,156.0,和日配,練物,その他蒲鉾
530,P050406034,05,504,50406,208.0,156.0,和日配,練物,その他蒲鉾
531,P050406035,05,504,50406,220.0,165.0,和日配,練物,その他蒲鉾
532,P050406036,05,504,50406,228.0,171.0,和日配,練物,その他蒲鉾
533,P050406037,05,504,50406,228.0,171.0,和日配,練物,その他蒲鉾
534,P050406038,05,504,50406,228.0,171.0,和日配,練物,その他蒲鉾
535,P050406039,05,504,50406,238.0,179.0,和日配,練物,その他蒲鉾
536,P050406040,05,504,50406,238.0,179.0,和日配,練物,その他蒲鉾
537,P050406041,05,504,50406,245.0,184.0,和日配,練物,その他蒲鉾
538,P050406042,05,504,50406,248.0,186.0,和日配,練物,その他蒲鉾
539,P050406043,05,504,50406,258.0,194.0,和日配,練物,その他蒲鉾
540,P050406044,05,504,50406,268.0,201.0,和日配,練物,その他蒲鉾
541,P050406045,05,504,50406,278.0,209.0,和日配,練物,その他蒲鉾
542,P050406046,05,504,50406,288.0,216.0,和日配,練物,その他蒲鉾
543,P050406047,05,504,50406,288.0,216.0,和日配,練物,その他蒲鉾
544,P050406048,05,504,50406,288.0,216.0,和日配,練物,その他蒲鉾
545,P050406049,05,504,50406,288.0,216.0,和日配,練物,その他蒲鉾
546,P050406050,05,504,50406,288.0,216.0,和日配,練物,その他蒲鉾
547,P050406051,05,504,50406,378.0,284.0,和日配,練物,その他蒲鉾
548,P050406052,05,504,50406,378.0,284.0,和日配,練物,その他蒲鉾
549,P050406053,05,504,50406,378.0,284.0,和日配,練物,その他蒲鉾
550,P050406054,05,504,50406,398.0,299.0,和日配,練物,その他蒲鉾
551,P050406055,05,504,50406,398.0,299.0,和日配,練物,その他蒲鉾
552,P050406056,05,504,50406,478.0,359.0,和日配,練物,その他蒲鉾
553,P050406057,05,504,50406,498.0,374.0,和日配,練物,その他蒲鉾
554,P050406058,05,504,50406,498.0,374.0,和日配,練物,その他蒲鉾
555,P050406059,05,504,50406,498.0,374.0,和日配,練物,その他蒲鉾
556,P050406060,05,504,50406,548.0,411.0,和日配,練物,その他蒲鉾
557,P050406061,05,504,50406,598.0,449.0,和日配,練物,その他蒲鉾
558,P050406062,05,504,50406,598.0,449.0,和日配,練物,その他蒲鉾
559,P050406063,05,504,50406,598.0,449.0,和日配,練物,その他蒲鉾
560,P050406064,05,504,50406,598.0,449.0,和日配,練物,その他蒲鉾
561,P050406065,05,504,50406,598.0,449.0,和日配,練物,その他蒲鉾
562,P050406066,05,504,50406,1080.0,810.0,和日配,練物,その他蒲鉾
563,P050406067,05,504,50406,1080.0,810.0,和日配,練物,その他蒲鉾
564,P050406068,05,504,50406,1080.0,810.0,和日配,練物,その他蒲鉾
565,P050406069,05,504,50406,1080.0,810.0,和日配,練物,その他蒲鉾
566,P050407001,05,504,50407,138.0,104.0,和日配,練物,調理練り製品
567,P050407002,05,504,50407,138.0,104.0,和日配,練物,調理練り製品
568,P050407003,05,504,50407,148.0,111.0,和日配,練物,調理練り製品
569,P050407004,05,504,50407,148.0,111.0,和日配,練物,調理練り製品
570,P050407005,05,504,50407,178.0,134.0,和日配,練物,調理練り製品
571,P050407006,05,504,50407,178.0,134.0,和日配,練物,調理練り製品
572,P050407007,05,504,50407,178.0,134.0,和日配,練物,調理練り製品
573,P050407008,05,504,50407,178.0,134.0,和日配,練物,調理練り製品
574,P050407009,05,504,50407,178.0,134.0,和日配,練物,調理練り製品
575,P050407010,05,504,50407,178.0,134.0,和日配,練物,調理練り製品
576,P050407011,05,504,50407,178.0,134.0,和日配,練物,調理練り製品
577,P050407012,05,504,50407,178.0,134.0,和日配,練物,調理練り製品
578,P050407013,05,504,50407,178.0,134.0,和日配,練物,調理練り製品
579,P050407014,05,504,50407,198.0,149.0,和日配,練物,調理練り製品
580,P050407015,05,504,50407,198.0,149.0,和日配,練物,調理練り製品
581,P050407016,05,504,50407,198.0,149.0,和日配,練物,調理練り製品
582,P050407017,05,504,50407,198.0,149.0,和日配,練物,調理練り製品
583,P050407018,05,504,50407,228.0,171.0,和日配,練物,調理練り製品
584,P050407019,05,504,50407,238.0,179.0,和日配,練物,調理練り製品
585,P050407020,05,504,50407,258.0,194.0,和日配,練物,調理練り製品
586,P050407021,05,504,50407,258.0,194.0,和日配,練物,調理練り製品
587,P050407022,05,504,50407,278.0,209.0,和日配,練物,調理練り製品
588,P050407023,05,504,50407,288.0,216.0,和日配,練物,調理練り製品
589,P050407024,05,504,50407,338.0,254.0,和日配,練物,調理練り製品
590,P050407025,05,504,50407,398.0,299.0,和日配,練物,調理練り製品
591,P050407026,05,504,50407,398.0,299.0,和日配,練物,調理練り製品
592,P050407027,05,504,50407,398.0,299.0,和日配,練物,調理練り製品
593,P050501001,05,505,50501,135.0,101.0,和日配,冷凍食品,冷凍野菜
594,P050501002,05,505,50501,135.0,101.0,和日配,冷凍食品,冷凍野菜
595,P050501003,05,505,50501,148.0,111.0,和日配,冷凍食品,冷凍野菜
596,P050501004,05,505,50501,171.0,128.0,和日配,冷凍食品,冷凍野菜
597,P050501005,05,505,50501,198.0,149.0,和日配,冷凍食品,冷凍野菜
598,P050501006,05,505,50501,200.0,150.0,和日配,冷凍食品,冷凍野菜
599,P050501007,05,505,50501,207.0,155.0,和日配,冷凍食品,冷凍野菜
600,P050501008,05,505,50501,207.0,155.0,和日配,冷凍食品,冷凍野菜
601,P050501009,05,505,50501,216.0,162.0,和日配,冷凍食品,冷凍野菜
602,P050501010,05,505,50501,216.0,162.0,和日配,冷凍食品,冷凍野菜
603,P050501011,05,505,50501,216.0,162.0,和日配,冷凍食品,冷凍野菜
604,P050501012,05,505,50501,216.0,162.0,和日配,冷凍食品,冷凍野菜
605,P050501013,05,505,50501,225.0,169.0,和日配,冷凍食品,冷凍野菜
606,P050501014,05,505,50501,225.0,169.0,和日配,冷凍食品,冷凍野菜
607,P050501015,05,505,50501,234.0,176.0,和日配,冷凍食品,冷凍野菜
608,P050501016,05,505,50501,234.0,176.0,和日配,冷凍食品,冷凍野菜
609,P050501017,05,505,50501,234.0,176.0,和日配,冷凍食品,冷凍野菜
610,P050501018,05,505,50501,234.0,176.0,和日配,冷凍食品,冷凍野菜
611,P050501019,05,505,50501,234.0,176.0,和日配,冷凍食品,冷凍野菜
612,P050501020,05,505,50501,234.0,176.0,和日配,冷凍食品,冷凍野菜
613,P050501021,05,505,50501,243.0,182.0,和日配,冷凍食品,冷凍野菜
614,P050501022,05,505,50501,252.0,189.0,和日配,冷凍食品,冷凍野菜
615,P050501023,05,505,50501,252.0,189.0,和日配,冷凍食品,冷凍野菜
616,P050501024,05,505,50501,252.0,189.0,和日配,冷凍食品,冷凍野菜
617,P050501025,05,505,50501,255.0,191.0,和日配,冷凍食品,冷凍野菜
618,P050501026,05,505,50501,268.0,201.0,和日配,冷凍食品,冷凍野菜
619,P050501027,05,505,50501,270.0,203.0,和日配,冷凍食品,冷凍野菜
620,P050501028,05,505,50501,270.0,203.0,和日配,冷凍食品,冷凍野菜
621,P050501029,05,505,50501,298.0,224.0,和日配,冷凍食品,冷凍野菜
622,P050501030,05,505,50501,298.0,224.0,和日配,冷凍食品,冷凍野菜
623,P050501031,05,505,50501,298.0,224.0,和日配,冷凍食品,冷凍野菜
624,P050501032,05,505,50501,298.0,224.0,和日配,冷凍食品,冷凍野菜
625,P050501033,05,505,50501,298.0,224.0,和日配,冷凍食品,冷凍野菜
626,P050501034,05,505,50501,306.0,230.0,和日配,冷凍食品,冷凍野菜
627,P050501035,05,505,50501,315.0,236.0,和日配,冷凍食品,冷凍野菜
628,P050501036,05,505,50501,315.0,236.0,和日配,冷凍食品,冷凍野菜
629,P050501037,05,505,50501,324.0,243.0,和日配,冷凍食品,冷凍野菜
